"DataSet","Pipeline","RMSE"
"IXI","ANTs",8.24952249228638
"IXI","ANTsXNet",8.51908652820367
"IXI","ANTs",8.05737849766968
"IXI","ANTsXNet",8.78976159972005
"IXI","ANTs",8.07838088326918
"IXI","ANTsXNet",9.14452491446646
"IXI","ANTs",7.89015257189309
"IXI","ANTsXNet",8.25787717388359
"IXI","ANTs",7.53966368462588
"IXI","ANTsXNet",7.80725327943454
"IXI","ANTs",8.08772529681045
"IXI","ANTsXNet",9.19444642359958
"IXI","ANTs",7.88631955658377
"IXI","ANTsXNet",8.09371069172423
"IXI","ANTs",8.4927663759344
"IXI","ANTsXNet",9.20299371109803
"IXI","ANTs",8.39108163224758
"IXI","ANTsXNet",9.99458951632699
"IXI","ANTs",8.73273825114464
"IXI","ANTsXNet",8.99941583580094
"IXI","ANTs",8.05097086275461
"IXI","ANTsXNet",8.68221769627398
"IXI","ANTs",8.15221574521645
"IXI","ANTsXNet",9.04766238547082
"IXI","ANTs",7.8706488058609
"IXI","ANTsXNet",8.72630248993911
"IXI","ANTs",8.10794807609893
"IXI","ANTsXNet",9.43495125566663
"IXI","ANTs",7.23698498971545
"IXI","ANTsXNet",7.94749989379788
"IXI","ANTs",7.49080330839552
"IXI","ANTsXNet",7.80844373922858
"IXI","ANTs",7.69717914067944
"IXI","ANTsXNet",8.13235312962813
"IXI","ANTs",7.86220928699853
"IXI","ANTsXNet",9.18283096348277
"IXI","ANTs",7.48865698827478
"IXI","ANTsXNet",8.48194680933479
"IXI","ANTs",8.23114910610273
"IXI","ANTsXNet",9.183698700512
"IXI","ANTs",8.6385416657134
"IXI","ANTsXNet",8.26920945783623
"IXI","ANTs",8.74383402944611
"IXI","ANTsXNet",9.02589805215014
"IXI","ANTs",9.02038968461467
"IXI","ANTsXNet",9.13521256717692
"IXI","ANTs",7.42286530882782
"IXI","ANTsXNet",8.23385428340059
"IXI","ANTs",7.48394922968075
"IXI","ANTsXNet",8.50441115808351
"IXI","ANTs",7.69880932374685
"IXI","ANTsXNet",8.29556117502699
"IXI","ANTs",8.63827801727863
"IXI","ANTsXNet",7.9414295302386
"IXI","ANTs",8.9321631213256
"IXI","ANTsXNet",9.11946328639235
"IXI","ANTs",7.34734688560994
"IXI","ANTsXNet",7.57396422986298
"IXI","ANTs",7.60720335816092
"IXI","ANTsXNet",7.83339205155198
"IXI","ANTs",8.41856208291201
"IXI","ANTsXNet",8.75991020313638
"IXI","ANTs",8.58742459765655
"IXI","ANTsXNet",9.22610767524213
"IXI","ANTs",6.9892284731372
"IXI","ANTsXNet",7.986727725554
"IXI","ANTs",7.61067116066671
"IXI","ANTsXNet",8.08675544081159
"IXI","ANTs",8.19894958210119
"IXI","ANTsXNet",8.17815701713108
"IXI","ANTs",7.38417542790807
"IXI","ANTsXNet",8.29286406203478
"IXI","ANTs",8.50610828114984
"IXI","ANTsXNet",9.35490389132665
"IXI","ANTs",8.54783982273882
"IXI","ANTsXNet",8.79767804395222
"IXI","ANTs",7.89049410662998
"IXI","ANTsXNet",8.36954414817888
"IXI","ANTs",7.67799239935822
"IXI","ANTsXNet",8.45906641577344
"IXI","ANTs",7.83948524392711
"IXI","ANTsXNet",8.89702772163679
"IXI","ANTs",7.75249009302154
"IXI","ANTsXNet",8.33878805360005
"IXI","ANTs",7.85840573184488
"IXI","ANTsXNet",8.45289320218981
"IXI","ANTs",8.37299850512609
"IXI","ANTsXNet",9.31146118248819
"IXI","ANTs",8.23718182901121
"IXI","ANTsXNet",8.5877872089694
"IXI","ANTs",7.65305402601881
"IXI","ANTsXNet",8.11323206052747
"IXI","ANTs",8.1785935715995
"IXI","ANTsXNet",8.21783764556046
"IXI","ANTs",7.49241374031106
"IXI","ANTsXNet",8.21418353447718
"IXI","ANTs",7.7439618523749
"IXI","ANTsXNet",8.10957096896129
"IXI","ANTs",8.72488733917784
"IXI","ANTsXNet",8.97748525523315
"IXI","ANTs",8.25487583944535
"IXI","ANTsXNet",8.78717266842347
"IXI","ANTs",8.15905541180677
"IXI","ANTsXNet",8.05109554527733
"IXI","ANTs",7.66989104137365
"IXI","ANTsXNet",8.11279631242159
"IXI","ANTs",8.00701684277828
"IXI","ANTsXNet",8.39967011121895
"IXI","ANTs",8.28662681515846
"IXI","ANTsXNet",8.83644506898305
"IXI","ANTs",7.95735368510169
"IXI","ANTsXNet",8.26151557328765
"IXI","ANTs",7.08576885985938
"IXI","ANTsXNet",7.84618393375419
"IXI","ANTs",6.6934095783192
"IXI","ANTsXNet",8.60209345698186
"IXI","ANTs",7.95732754054259
"IXI","ANTsXNet",8.11765164506066
"IXI","ANTs",7.66367406791392
"IXI","ANTsXNet",8.21637025669432
"IXI","ANTs",7.6804770685837
"IXI","ANTsXNet",8.21094654812826
"IXI","ANTs",8.72964250406729
"IXI","ANTsXNet",9.56331357681372
"IXI","ANTs",7.73456472985204
"IXI","ANTsXNet",7.94690015117086
"IXI","ANTs",7.68681983207317
"IXI","ANTsXNet",7.91888270486571
"IXI","ANTs",8.0015522835775
"IXI","ANTsXNet",9.55750789067865
"IXI","ANTs",7.1158020383393
"IXI","ANTsXNet",7.5720959912603
"IXI","ANTs",8.14605951941695
"IXI","ANTsXNet",8.54599910798637
"IXI","ANTs",7.66519597297377
"IXI","ANTsXNet",8.37714983368324
"IXI","ANTs",7.53116726468837
"IXI","ANTsXNet",8.41501063908818
"IXI","ANTs",7.60509248696902
"IXI","ANTsXNet",7.77375959459904
"IXI","ANTs",7.4800035548667
"IXI","ANTsXNet",8.28764788642075
"IXI","ANTs",7.31672808607682
"IXI","ANTsXNet",8.88792441056254
"IXI","ANTs",8.10729487239248
"IXI","ANTsXNet",9.01193234763328
"IXI","ANTs",8.36975994890805
"IXI","ANTsXNet",9.0425926853026
"IXI","ANTs",8.56366083575634
"IXI","ANTsXNet",9.59815819786575
"IXI","ANTs",7.8773791760119
"IXI","ANTsXNet",8.32831673590417
"IXI","ANTs",7.66379317892569
"IXI","ANTsXNet",8.29527455417598
"IXI","ANTs",7.27819920597495
"IXI","ANTsXNet",7.72240951529609
"IXI","ANTs",7.89109558302887
"IXI","ANTsXNet",8.87258568121545
"IXI","ANTs",8.2035819500794
"IXI","ANTsXNet",8.8646922959835
"IXI","ANTs",7.57255326091382
"IXI","ANTsXNet",8.98177369549977
"IXI","ANTs",8.34992862757313
"IXI","ANTsXNet",8.75115446502986
"IXI","ANTs",8.88622606574737
"IXI","ANTsXNet",9.18589848274026
"IXI","ANTs",7.24791859900494
"IXI","ANTsXNet",8.04673275346911
"IXI","ANTs",7.58605152838915
"IXI","ANTsXNet",8.36058632360618
"IXI","ANTs",8.02639714870348
"IXI","ANTsXNet",8.69071009811524
"IXI","ANTs",7.33598604608862
"IXI","ANTsXNet",8.44038646547953
"IXI","ANTs",8.13419294341057
"IXI","ANTsXNet",8.68440184445178
"IXI","ANTs",7.49787516627643
"IXI","ANTsXNet",8.37014383045023
"IXI","ANTs",7.12844690898735
"IXI","ANTsXNet",7.91776381991699
"IXI","ANTs",9.25142468984458
"IXI","ANTsXNet",9.74346506876951
"IXI","ANTs",7.11365279758913
"IXI","ANTsXNet",8.3544479328542
"IXI","ANTs",8.95582918556676
"IXI","ANTsXNet",10.330776666151
"IXI","ANTs",7.73859902739538
"IXI","ANTsXNet",8.27489249638478
"IXI","ANTs",7.75338481159388
"IXI","ANTsXNet",8.25556202926684
"IXI","ANTs",7.62978818402009
"IXI","ANTsXNet",8.43535262445166
"IXI","ANTs",7.13460534882049
"IXI","ANTsXNet",8.39692804827488
"IXI","ANTs",7.58890233904303
"IXI","ANTsXNet",8.49966916142573
"IXI","ANTs",7.54666773366077
"IXI","ANTsXNet",7.99671020952647
"IXI","ANTs",7.71105664011168
"IXI","ANTsXNet",8.84632331003679
"IXI","ANTs",6.80063778423544
"IXI","ANTsXNet",7.46727442702234
"IXI","ANTs",8.31122671050764
"IXI","ANTsXNet",9.49927053291969
"IXI","ANTs",8.32687634505645
"IXI","ANTsXNet",9.30394738930643
"IXI","ANTs",7.77022769970959
"IXI","ANTsXNet",7.71205629012527
"IXI","ANTs",7.20277618808461
"IXI","ANTsXNet",7.84426314531674
"IXI","ANTs",8.06873314265437
"IXI","ANTsXNet",7.95254802506571
"IXI","ANTs",7.7089313079199
"IXI","ANTsXNet",9.35800395495752
"IXI","ANTs",7.61649690626377
"IXI","ANTsXNet",7.84062172445707
"IXI","ANTs",7.67002664439215
"IXI","ANTsXNet",8.01696980200913
"IXI","ANTs",8.88162296299729
"IXI","ANTsXNet",9.07518288746154
"IXI","ANTs",8.07853700832168
"IXI","ANTsXNet",8.90407909875231
"IXI","ANTs",7.8558728536349
"IXI","ANTsXNet",8.89338243740565
"IXI","ANTs",7.85617709521896
"IXI","ANTsXNet",9.01317415237714
"IXI","ANTs",7.54332197255538
"IXI","ANTsXNet",8.51096535006388
"IXI","ANTs",7.51929138902158
"IXI","ANTsXNet",7.87287942819609
"IXI","ANTs",8.48741495601207
"IXI","ANTsXNet",8.66969074813992
"IXI","ANTs",8.51957274163869
"IXI","ANTsXNet",8.66979742571774
"IXI","ANTs",8.3712554717255
"IXI","ANTsXNet",8.99111905009755
"IXI","ANTs",7.18311819923073
"IXI","ANTsXNet",8.13586207266665
"IXI","ANTs",8.87953990496383
"IXI","ANTsXNet",9.39568851625719
"IXI","ANTs",8.35549560933643
"IXI","ANTsXNet",8.91169947358778
"IXI","ANTs",7.86260556786905
"IXI","ANTsXNet",8.45848167093296
"IXI","ANTs",8.08427893228824
"IXI","ANTsXNet",8.36256793287509
"IXI","ANTs",7.30768313084775
"IXI","ANTsXNet",8.33526550862449
"IXI","ANTs",8.39824776861901
"IXI","ANTsXNet",8.88005914818622
"IXI","ANTs",8.17028216987756
"IXI","ANTsXNet",8.68898434961246
"IXI","ANTs",8.30851286919023
"IXI","ANTsXNet",8.70173310171747
"IXI","ANTs",7.56103753267408
"IXI","ANTsXNet",8.87597042404174
"IXI","ANTs",7.50276532383885
"IXI","ANTsXNet",8.1378230447008
"IXI","ANTs",7.68056687629837
"IXI","ANTsXNet",8.80162298107447
"IXI","ANTs",8.36340056652115
"IXI","ANTsXNet",9.26153662574854
"IXI","ANTs",8.01686163673232
"IXI","ANTsXNet",9.87273221900739
"IXI","ANTs",7.75651564527402
"IXI","ANTsXNet",8.04052998885536
"IXI","ANTs",7.52550468841873
"IXI","ANTsXNet",8.19468588701054
"IXI","ANTs",7.61531776721532
"IXI","ANTsXNet",8.88074236900126
"IXI","ANTs",8.60364917277169
"IXI","ANTsXNet",9.52743421101147
"IXI","ANTs",8.50766041978483
"IXI","ANTsXNet",8.37367780242971
"IXI","ANTs",8.13366992961298
"IXI","ANTsXNet",9.89776453794142
"IXI","ANTs",8.21820103212475
"IXI","ANTsXNet",9.06659853798723
"IXI","ANTs",8.23967081694049
"IXI","ANTsXNet",9.52377107137406
"IXI","ANTs",7.72484941312992
"IXI","ANTsXNet",8.48345994878514
"IXI","ANTs",7.24075729787301
"IXI","ANTsXNet",8.12892695618995
"IXI","ANTs",7.72256953594701
"IXI","ANTsXNet",8.30421973404158
"IXI","ANTs",7.89181292504389
"IXI","ANTsXNet",9.3646050334431
"IXI","ANTs",7.4181200970718
"IXI","ANTsXNet",8.09465250090097
"IXI","ANTs",7.93126691900926
"IXI","ANTsXNet",8.55706907874825
"IXI","ANTs",8.41531022622293
"IXI","ANTsXNet",9.11503276194354
"IXI","ANTs",7.27853036819007
"IXI","ANTsXNet",7.84040561975181
"IXI","ANTs",7.9721582969818
"IXI","ANTsXNet",8.51930834829943
"IXI","ANTs",8.20915790870047
"IXI","ANTsXNet",8.85673153593648
"IXI","ANTs",7.1784115085503
"IXI","ANTsXNet",8.00265767473468
"IXI","ANTs",8.15917503612358
"IXI","ANTsXNet",8.55412607342701
"IXI","ANTs",8.13546885920978
"IXI","ANTsXNet",8.26311222618417
"IXI","ANTs",7.90206218580282
"IXI","ANTsXNet",9.22545135313752
"IXI","ANTs",8.68996951831913
"IXI","ANTsXNet",8.46850414568201
"IXI","ANTs",7.6306850041365
"IXI","ANTsXNet",8.92987580076582
"IXI","ANTs",7.94462931222742
"IXI","ANTsXNet",8.27141712573252
"IXI","ANTs",6.98896992661871
"IXI","ANTsXNet",7.56304299994589
"IXI","ANTs",7.36477157152967
"IXI","ANTsXNet",8.2015262359926
"IXI","ANTs",7.05267998663617
"IXI","ANTsXNet",7.32453938762362
"IXI","ANTs",7.1844748556676
"IXI","ANTsXNet",8.3613342933592
"IXI","ANTs",6.72104898773313
"IXI","ANTsXNet",8.63813746635819
"IXI","ANTs",7.87815966082322
"IXI","ANTsXNet",8.45966717727984
"IXI","ANTs",8.48316344057581
"IXI","ANTsXNet",9.70720096175461
"IXI","ANTs",7.88857873042747
"IXI","ANTsXNet",8.17955594123045
"IXI","ANTs",8.41832958568617
"IXI","ANTsXNet",8.60627242092789
"IXI","ANTs",8.59500742296276
"IXI","ANTsXNet",9.42945950651818
"IXI","ANTs",7.36541544839746
"IXI","ANTsXNet",7.94770085632435
"IXI","ANTs",8.60310189730599
"IXI","ANTsXNet",8.64814697439832
"IXI","ANTs",7.91719870060511
"IXI","ANTsXNet",8.45476501024969
"IXI","ANTs",7.53637937181572
"IXI","ANTsXNet",7.92325474063549
"IXI","ANTs",7.28575164973729
"IXI","ANTsXNet",8.11620617601992
"IXI","ANTs",8.40964928099075
"IXI","ANTsXNet",9.14784169722475
"IXI","ANTs",8.87931711915945
"IXI","ANTsXNet",9.8969192018675
"IXI","ANTs",7.63119647499316
"IXI","ANTsXNet",8.74211608483248
"IXI","ANTs",8.04112464868348
"IXI","ANTsXNet",8.62415830488158
"IXI","ANTs",7.50770877703724
"IXI","ANTsXNet",8.34366953924984
"IXI","ANTs",7.74298980431219
"IXI","ANTsXNet",8.50288687230619
"IXI","ANTs",7.84134251390044
"IXI","ANTsXNet",8.04192318023219
"IXI","ANTs",7.93935723479332
"IXI","ANTsXNet",8.38329371611274
"IXI","ANTs",7.03204942303186
"IXI","ANTsXNet",7.74288442049292
"IXI","ANTs",8.31715410356256
"IXI","ANTsXNet",8.78124519360752
"IXI","ANTs",8.52989706577883
"IXI","ANTsXNet",8.43877842626014
"IXI","ANTs",8.05923632291211
"IXI","ANTsXNet",8.44670944154881
"IXI","ANTs",7.18207059267482
"IXI","ANTsXNet",7.32503166079425
"IXI","ANTs",8.55781702156402
"IXI","ANTsXNet",9.83964981636883
"IXI","ANTs",7.07553359018687
"IXI","ANTsXNet",8.17475670153207
"IXI","ANTs",8.05890338750807
"IXI","ANTsXNet",8.73639458077723
"IXI","ANTs",8.69862635273889
"IXI","ANTsXNet",9.41895137118568
"IXI","ANTs",8.11781871665898
"IXI","ANTsXNet",9.67518369602218
"IXI","ANTs",8.05373492394853
"IXI","ANTsXNet",8.39158014815252
"IXI","ANTs",7.8013239764831
"IXI","ANTsXNet",9.20131196582928
"IXI","ANTs",7.91432360968818
"IXI","ANTsXNet",8.73959415465547
"IXI","ANTs",7.538197216043
"IXI","ANTsXNet",8.62265594752539
"IXI","ANTs",8.30000317816024
"IXI","ANTsXNet",9.09794927946317
"IXI","ANTs",8.11603647457181
"IXI","ANTsXNet",8.41035764537344
"IXI","ANTs",7.55811769228571
"IXI","ANTsXNet",8.2767262387932
"IXI","ANTs",7.65251093889927
"IXI","ANTsXNet",8.60777610038297
"IXI","ANTs",7.70632993422137
"IXI","ANTsXNet",8.09818472586962
"IXI","ANTs",7.21584099310428
"IXI","ANTsXNet",7.59693474519062
"IXI","ANTs",8.09209703876249
"IXI","ANTsXNet",9.01012257529763
"IXI","ANTs",8.96542303855659
"IXI","ANTsXNet",9.61313236165231
"IXI","ANTs",7.6049799348552
"IXI","ANTsXNet",7.64067976326298
"IXI","ANTs",7.17732226667297
"IXI","ANTsXNet",7.50816760819865
"IXI","ANTs",7.85827520016026
"IXI","ANTsXNet",8.172367822359
"IXI","ANTs",7.23832283248622
"IXI","ANTsXNet",8.19828221623885
"IXI","ANTs",7.99212545114208
"IXI","ANTsXNet",7.78794156322353
"IXI","ANTs",8.7661056367306
"IXI","ANTsXNet",9.07832267175056
"IXI","ANTs",7.79837449510144
"IXI","ANTsXNet",8.45903243047622
"IXI","ANTs",7.99992329354104
"IXI","ANTsXNet",9.09914866666201
"IXI","ANTs",8.47315243334427
"IXI","ANTsXNet",9.14701291833787
"IXI","ANTs",7.93255133896051
"IXI","ANTsXNet",7.86980882573107
"IXI","ANTs",8.81591374454745
"IXI","ANTsXNet",9.48861378299186
"IXI","ANTs",7.71242393608271
"IXI","ANTsXNet",8.91296518554716
"IXI","ANTs",7.59303373037784
"IXI","ANTsXNet",8.75006598931703
"IXI","ANTs",8.13494107920813
"IXI","ANTsXNet",8.65317846698795
"IXI","ANTs",7.660889321379
"IXI","ANTsXNet",8.70236007325775
"IXI","ANTs",6.8659395338371
"IXI","ANTsXNet",7.7464703604734
"IXI","ANTs",9.02940205056961
"IXI","ANTsXNet",8.81366248483286
"IXI","ANTs",7.47406687156495
"IXI","ANTsXNet",8.7135166688627
"IXI","ANTs",7.70441814090951
"IXI","ANTsXNet",9.01675210000235
"IXI","ANTs",7.66383495938696
"IXI","ANTsXNet",7.80534891653695
"IXI","ANTs",8.35544497155273
"IXI","ANTsXNet",9.26198434987604
"IXI","ANTs",8.18119717929454
"IXI","ANTsXNet",8.38829531404904
"IXI","ANTs",7.64090900506427
"IXI","ANTsXNet",8.26250305258593
"IXI","ANTs",7.64363922371271
"IXI","ANTsXNet",8.14681052446408
"IXI","ANTs",7.87321658389315
"IXI","ANTsXNet",8.82487642911278
"IXI","ANTs",7.54836391743776
"IXI","ANTsXNet",8.56114120544893
"IXI","ANTs",8.14928267657674
"IXI","ANTsXNet",9.34178530279235
"IXI","ANTs",7.56920465269426
"IXI","ANTsXNet",8.35862372793081
"IXI","ANTs",8.42721646343495
"IXI","ANTsXNet",9.47903454443082
"IXI","ANTs",8.76909235603462
"IXI","ANTsXNet",9.10736303247995
"IXI","ANTs",7.84283264879694
"IXI","ANTsXNet",7.96557811396713
"IXI","ANTs",7.51323994828686
"IXI","ANTsXNet",8.4045799174183
"IXI","ANTs",7.48849626339765
"IXI","ANTsXNet",8.12911904765486
"IXI","ANTs",6.57278160587023
"IXI","ANTsXNet",8.725212787485
"IXI","ANTs",7.53594519117186
"IXI","ANTsXNet",8.88622660638315
"IXI","ANTs",8.18010331573177
"IXI","ANTsXNet",9.3926084382384
"MMRR","ANTs",5.22769246720154
"MMRR","ANTsXNet",3.65804232981637
"MMRR","ANTs",8.84141931008063
"MMRR","ANTsXNet",6.49948486052245
"MMRR","ANTs",5.63849017768022
"MMRR","ANTsXNet",4.8595616232077
"MMRR","ANTs",7.6254562186934
"MMRR","ANTsXNet",7.54948147363999
"MMRR","ANTs",7.28172974480575
"MMRR","ANTsXNet",7.09970154106651
"MMRR","ANTs",8.22443302747715
"MMRR","ANTsXNet",9.74845509840177
"MMRR","ANTs",14.996122396543
"MMRR","ANTsXNet",13.2048538252237
"MMRR","ANTs",8.7689587730222
"MMRR","ANTsXNet",8.04491152822165
"MMRR","ANTs",5.00991636610536
"MMRR","ANTsXNet",5.16003819265821
"MMRR","ANTs",10.3096867631525
"MMRR","ANTsXNet",11.0146260760717
"MMRR","ANTs",7.62873689689029
"MMRR","ANTsXNet",6.86627730422523
"MMRR","ANTs",14.6643953411995
"MMRR","ANTsXNet",12.6236547867547
"MMRR","ANTs",7.93294403296107
"MMRR","ANTsXNet",4.04984533845826
"MMRR","ANTs",7.32739799580239
"MMRR","ANTsXNet",4.75909736277094
"MMRR","ANTs",1.96939392663622
"MMRR","ANTsXNet",4.59859140126317
"MMRR","ANTs",4.69349107865363
"MMRR","ANTsXNet",3.36742352420334
"MMRR","ANTs",9.82355746450784
"MMRR","ANTsXNet",9.48161349649487
"MMRR","ANTs",2.98144611022554
"MMRR","ANTsXNet",3.31198157368734
"MMRR","ANTs",3.34372423689163
"MMRR","ANTsXNet",4.48956013476863
"MMRR","ANTs",5.50665894818309
"MMRR","ANTsXNet",3.31118601332134
"MMRR","ANTs",8.65479609976741
"MMRR","ANTsXNet",9.04022671926996
"MMRR","ANTs",15.5525003212189
"MMRR","ANTsXNet",15.5686166507812
"MMRR","ANTs",5.45614664786932
"MMRR","ANTsXNet",5.90433320062321
"MMRR","ANTs",6.09298373599493
"MMRR","ANTsXNet",6.57405234879691
"MMRR","ANTs",7.6190369693471
"MMRR","ANTsXNet",5.60954530222238
"MMRR","ANTs",5.33799344655778
"MMRR","ANTsXNet",4.13499038907552
"MMRR","ANTs",16.54540741461
"MMRR","ANTsXNet",15.2308351166411
"MMRR","ANTs",7.89202915320848
"MMRR","ANTsXNet",5.76303514440241
"MMRR","ANTs",11.9119956876396
"MMRR","ANTsXNet",9.18401659062541
"MMRR","ANTs",7.286090467258
"MMRR","ANTsXNet",7.77612728459972
"MMRR","ANTs",8.6717719150919
"MMRR","ANTsXNet",5.87906972995392
"MMRR","ANTs",11.6607799930823
"MMRR","ANTsXNet",10.6334408061227
"MMRR","ANTs",9.17423554956932
"MMRR","ANTsXNet",6.23611591623175
"MMRR","ANTs",9.1030240224975
"MMRR","ANTsXNet",8.39298326614022
"MMRR","ANTs",14.5694931814141
"MMRR","ANTsXNet",13.1352753639417
"MMRR","ANTs",11.2074938377268
"MMRR","ANTsXNet",9.82037914822891
"MMRR","ANTs",5.92667752467446
"MMRR","ANTsXNet",4.110930817931
"MMRR","ANTs",8.4455390278347
"MMRR","ANTsXNet",8.81032792533888
"MMRR","ANTs",10.8033041059891
"MMRR","ANTsXNet",9.16357238018969
"MMRR","ANTs",5.87646289227018
"MMRR","ANTsXNet",3.98225280575588
"MMRR","ANTs",3.41388714424511
"MMRR","ANTsXNet",2.91984396053248
"MMRR","ANTs",7.03530155456996
"MMRR","ANTsXNet",6.02858132982452
"MMRR","ANTs",7.09705161552934
"MMRR","ANTsXNet",5.97298799360581
"MMRR","ANTs",6.0860613067844
"MMRR","ANTsXNet",5.05430576279544
"MMRR","ANTs",8.37249809460329
"MMRR","ANTsXNet",5.28157446508585
"MMRR","ANTs",5.70806229283536
"MMRR","ANTsXNet",5.53323361948586
"MMRR","ANTs",6.93829573531196
"MMRR","ANTsXNet",5.92212034823521
"MMRR","ANTs",5.17344792188566
"MMRR","ANTsXNet",3.22679511445151
"MMRR","ANTs",7.43050459224475
"MMRR","ANTsXNet",8.30354823778313
"MMRR","ANTs",7.19284086488515
"MMRR","ANTsXNet",8.78975503681719
"MMRR","ANTs",5.80245266814382
"MMRR","ANTsXNet",5.13391404723964
"MMRR","ANTs",3.81179871358265
"MMRR","ANTsXNet",4.67726228363425
"MMRR","ANTs",9.09114268459848
"MMRR","ANTsXNet",8.38714061745019
"MMRR","ANTs",8.81492792029346
"MMRR","ANTsXNet",6.38717933069592
"MMRR","ANTs",4.47675440099421
"MMRR","ANTsXNet",4.08390936658811
"MMRR","ANTs",7.64722008440257
"MMRR","ANTsXNet",4.1206737728911
"MMRR","ANTs",6.03622380346815
"MMRR","ANTsXNet",5.17389344710597
"MMRR","ANTs",8.11590722638283
"MMRR","ANTsXNet",6.60838837204439
"MMRR","ANTs",9.84336805243717
"MMRR","ANTsXNet",7.33932957541166
"MMRR","ANTs",5.2016704873335
"MMRR","ANTsXNet",4.81959147102022
"MMRR","ANTs",4.63370558073672
"MMRR","ANTsXNet",5.80161052651666
"MMRR","ANTs",10.606520459751
"MMRR","ANTsXNet",7.28417623401432
"MMRR","ANTs",8.37687710436324
"MMRR","ANTsXNet",5.90440255069977
"MMRR","ANTs",14.2865146764731
"MMRR","ANTsXNet",14.0552533613759
"MMRR","ANTs",6.67742358403891
"MMRR","ANTsXNet",6.58735468196593
"MMRR","ANTs",15.8198172256829
"MMRR","ANTsXNet",14.1358130881119
"MMRR","ANTs",8.68154824648338
"MMRR","ANTsXNet",6.71003087942058
"MMRR","ANTs",8.16441853457526
"MMRR","ANTsXNet",9.14198554201782
"MMRR","ANTs",7.39600404742985
"MMRR","ANTsXNet",6.37212102070175
"MMRR","ANTs",3.64516042446169
"MMRR","ANTsXNet",2.88550976397479
"MMRR","ANTs",8.43406453415896
"MMRR","ANTsXNet",6.33694371362328
"MMRR","ANTs",8.74874352680655
"MMRR","ANTsXNet",5.62275553979893
"MMRR","ANTs",3.88357725688381
"MMRR","ANTsXNet",4.89254259437858
"MMRR","ANTs",8.93819243743449
"MMRR","ANTsXNet",6.18880909514938
"MMRR","ANTs",6.98956637940208
"MMRR","ANTsXNet",6.81944061105345
"MMRR","ANTs",7.10498527096414
"MMRR","ANTsXNet",3.99580331951034
"MMRR","ANTs",8.46729492916352
"MMRR","ANTsXNet",6.51133667561743
"MMRR","ANTs",8.452085973808
"MMRR","ANTsXNet",6.75415181179393
"MMRR","ANTs",7.73688928267535
"MMRR","ANTsXNet",5.61708903016852
"MMRR","ANTs",8.24244002878312
"MMRR","ANTsXNet",5.59345168174799
"MMRR","ANTs",7.82644800874841
"MMRR","ANTsXNet",7.79090778721708
"MMRR","ANTs",9.47761712137512
"MMRR","ANTsXNet",6.88210560103941
"MMRR","ANTs",10.3333759927808
"MMRR","ANTsXNet",7.10840461087316
"MMRR","ANTs",5.50790007527347
"MMRR","ANTsXNet",4.69432708638645
"MMRR","ANTs",8.98032559930868
"MMRR","ANTsXNet",8.68920680249247
"MMRR","ANTs",3.00815558672596
"MMRR","ANTsXNet",4.37467475025569
"MMRR","ANTs",16.1054300970785
"MMRR","ANTsXNet",13.5044562157983
"MMRR","ANTs",8.23688486401973
"MMRR","ANTsXNet",5.35272388602289
"MMRR","ANTs",11.2164494355994
"MMRR","ANTsXNet",11.1276079981293
"MMRR","ANTs",7.79308615011124
"MMRR","ANTsXNet",6.12475702692677
"MMRR","ANTs",8.36220490981318
"MMRR","ANTsXNet",7.45883839744484
"MMRR","ANTs",7.59204886112585
"MMRR","ANTsXNet",8.60239048840316
"MMRR","ANTs",4.5007727533519
"MMRR","ANTsXNet",5.97004155556344
"MMRR","ANTs",8.91961325595468
"MMRR","ANTsXNet",7.57959724511455
"MMRR","ANTs",4.77031405390038
"MMRR","ANTsXNet",3.95587721957961
"MMRR","ANTs",10.1519222405533
"MMRR","ANTsXNet",8.91024844882302
"MMRR","ANTs",8.78417959492315
"MMRR","ANTsXNet",7.71973053036308
"MMRR","ANTs",3.59547295091213
"MMRR","ANTsXNet",3.6571352031734
"MMRR","ANTs",11.6091947892316
"MMRR","ANTsXNet",8.10314786836222
"MMRR","ANTs",8.54183123793584
"MMRR","ANTsXNet",7.08817294603927
"MMRR","ANTs",7.90090814620207
"MMRR","ANTsXNet",8.12273026578373
"MMRR","ANTs",9.03500474351164
"MMRR","ANTsXNet",7.21015348305626
"MMRR","ANTs",5.43546454048164
"MMRR","ANTsXNet",4.1662935879271
"MMRR","ANTs",7.0127616349379
"MMRR","ANTsXNet",6.34935290575026
"MMRR","ANTs",9.32667788900293
"MMRR","ANTsXNet",8.36473696275134
"MMRR","ANTs",9.45019393131729
"MMRR","ANTsXNet",9.07633400876038
"MMRR","ANTs",5.75676912251467
"MMRR","ANTsXNet",4.11583362635261
"MMRR","ANTs",6.69523822795069
"MMRR","ANTsXNet",6.43514896425325
"MMRR","ANTs",8.27616389697165
"MMRR","ANTsXNet",6.28436689228778
"MMRR","ANTs",15.2817694862848
"MMRR","ANTsXNet",13.5251010866011
"MMRR","ANTs",8.26222251546529
"MMRR","ANTsXNet",7.02820202518326
"MMRR","ANTs",8.16797445670031
"MMRR","ANTsXNet",5.4208921572804
"MMRR","ANTs",6.33284649432457
"MMRR","ANTsXNet",3.77762822314266
"MMRR","ANTs",5.21522586525428
"MMRR","ANTsXNet",5.33266159868412
"MMRR","ANTs",8.12367650611964
